일자,언론사,제목,senti_score,senti_label
20250902,부산일보,"부산 북구 구포1동, 고독사 예방 ‘찾아가는 반찬나눔’ 사업 마무리",4,positive
20250902,매일신문,"[의정외전]소진혁 구미시의원 ""살고 싶은 지역 만들기 위해 인프라 확충에 전력""",6,positive
20250902,뉴스핌,"서울시, '약봉투 복용법 공영장례' 정부혁신 최초 최고정책 2관왕",7,positive
20250902,이투데이,"서울시, ‘복용법 표시 약 봉투’ ‘무연고 사망자 공영장례’로 정부혁신 2관왕",8,positive
20250902,아시아경제,'복용법 표시 약봉투' 시작한 서울시 '최초 최고정책' 2관왕,14,positive
20250902,이데일리,"'복용법 표시 약봉투' '공영장례' 서울시, 혁신정책 2관왕",10,positive
20250902,매일경제,"와플랫, 강원도에 AI 스마트 돌봄 서비스 도입한다",1,positive
20250902,충청일보,"홍성군 홍성사회복지관, 지역 복지서비스 강화 '앞장'",-1,negative
20250902,금강일보,"논산소방서 ""생명의 전화 '119안심콜 서비스' 가입을""",0,neutral
20250902,전라일보,"장수군 천천면지사협, 하반기 정기회의 개최",4,positive
20250902,전남일보,"광주 광산구 '천원한끼', 나눔으로 고독사 막는다",1,positive
20250902,헤럴드경제,"65세 이상 1인 가구 대상 응급상황, 지난해 34만여건 3년새 4배",0,neutral
20250902,헤럴드경제,‘부의 회춘’ 위한 맞춤형으로 시니어 금융의 진화,0,neutral
20250902,스포츠서울,이재준“주민 아이디어가 모인 소중한 ‘미래 지도’ 실현 최선 다할 것”,4,positive
20250902,쿠키뉴스,"창녕군, 민생회복 소비쿠폰 지급률 98.75%",3,positive
20250902,부산일보,당정 “2차 소비쿠폰 지급 기준 협의 ‘고액 자산가’ 제외”,1,positive
20250902,머니투데이,"NHN, AI로 강원 지역 돌봄 취약지역 챙긴다",1,positive
20250902,뉴스핌,"NHN 와플랫, 강원 사회서비스원과 '스마트 돌봄 구축' 업무협약",0,neutral
20250902,동아일보,‘찾아가는 서비스’로 복지사각지대 없앤다,0,neutral
20250902,동아일보,[종로구] 제도권 밖 취약계층도 세심하게 복지 챙긴다,-2,negative
20250902,프레시안,"""중년 남성 고독사 해결? 아버지들 육아 참여로 가사노동 배워야""",1,positive
20250902,중앙일보,“맨날 삼각김밥만” 편의점이 살렸다,0,neutral
20250902,국제신문,"부경대 PKNU 학생봉사단, 집수리 돌봄 봉사활동 진행",2,positive
20250902,국제신문,"부산 동래구 온천1동 행정복지센터, ‘둥지보듬단‘ 간담회 실시",2,positive
20250902,충청투데이,라탄 바구니에 담은 다문화가족 기쁨,0,neutral
20250902,경북일보,[스마트 문화관광도시 '영천'] 농업 복지 행정 혁신 선도,4,positive
20250901,중도일보,"서산시 운산면새마을협의회, '사랑의 배추심기' 봉사 활동",6,positive
20250901,이데일리,청년 1인가구를 위한 '피자 햄버거 크림 브륄레 매실청 에이드',1,positive
20250901,한국일보,"BBQ, 산불 속 노인 4명 구한 중학생에 의인상 수여",-5,negative
20250901,중도일보,사회복지법인 신영복지재단 대덕구노인종합복지관에 한우사골박스 후원,2,positive
20250901,울산신문,"노년의 지혜, 비워내기",-4,negative
20250901,경향신문,"[정동칼럼] 민원 해결, 대통령과 상담사 몫인가",5,positive
20250901,대구신문,[2025 경상북도 문화 마을이야기] 포항 죽장면 상사리-천혜 자연에 옛 솜씨 더해 구수한 장 맛 익는 마을,0,neutral
20250901,동양일보,"참빛충북도시가스(주), 충주지역 저소득 가구 110곳에 연료비 지원",7,positive
20250901,매일경제,"[Issue Pick] 부모 부양, 그러나 현실은 ‘돈이 웬수’!",-1,negative
20250901,새전북신문,"장수 계남면지역사회보장협의체, 제3차 정기회의",1,positive
20250901,부산일보,"망미2동 협의체, ‘빈 자리에 담은 온기’ 3차 추진",-9,negative
20250901,중부매일,건강취약계층 수호 '옥천군보건소 건강관리과 방문보건팀',0,neutral
20250901,부산일보,"부산진구, 무연고자 및 저소득층 ‘공영장례’ 시행",-7,negative
20250901,전북도민일보,"장수군 계남면 지역사회보장협의체, 제3차 정기회의 개최",0,neutral
20250901,충청일보,도민의 안전과 행복을 위한 적극행정의 실천,5,positive
20250901,뉴스핌,"영암소방서 ""골든타임 지키는 '119안심콜' 가입하세요""",-2,negative
20250901,중앙일보,"""삼각김밥만 사요"" 신고버튼 누른 편의점 그 뒤 벌어진 놀라운 일",-2,negative
20250901,충북일보,"참빛충북도시가스, 충주시 저소득 가정에 연료비 지원",6,positive
20250901,헤럴드경제,"중랑구, 고립 가구 인식 개선 교육 진행... 이웃과 연결로 복지의 폭 넓힌다",9,positive
20250901,충청일보,"홍성 식자재왕도매마트, 이웃사랑 따뜻한 나눔 실천",3,positive
20250901,충북일보,"충주장애인자립생활센터, '충주시 나누면'에 라면 기부",-1,negative
20250901,아시아투데이,"""청년 고독사 우리가 막는다"" 창녕군, 6개 기관과 협업",-2,negative
20250901,전라일보,"장수 계남면 지사협, 제3차 정기회의 개최",0,neutral
20250901,충청타임즈,"참빛충북도시가스㈜, 충주시 저소득 가정에 연료비 지원",6,positive
20250901,설악신문,‘7월 으뜸봉사자’ ’8월 으뜸봉사단체’ 시상,1,positive
20250901,충청타임즈,"홍성 식자재왕도매마트, 이웃사랑 따뜻한 나눔 실천",1,positive
20250901,중부일보,인천 동구 만석동 지사협 독거노인 나들이 행사 개최,3,positive
20250901,전라일보,"임실소방서, 의용소방대 다기능순찰차량 안전기원제 개최",8,positive
20250901,한국경제,"""돈 물려줄 자식이 없어요"" 죽을 때까지 월급 받으면서 산다 [글로벌 머니 X파일]",2,positive
20250901,세계일보,"""남 일 같지 않네"" 일본, 올해 1만1000명 고독사",-3,negative
20250901,조선일보,56세 복미영의 1호 팬은 자기 자신 “우리 같이 팬클럽 가입해 볼까요?”,1,positive
20250901,기호일보,"경기도, 민생회복 소비쿠폰 '찾아가는 신청' 2만7천 건 넘어",-3,negative
20250901,브릿지경제,"경기도, '찾아가는 신청' 서비스로 민생회복 소비쿠폰 지원 확대",-4,negative
20250831,한라일보,제주시민 사회보장 아카데미 강연,2,positive
20250831,조선일보,"혼자 맞이하는 죽음 日 상반기 고독사, 1년 새 12% 증가",-3,negative
20250831,전남일보,CO 경보차단기 수요조사 실시,2,positive
20250831,머니투데이,"""집에서 혼자 사망"" 8일 넘게 아무도 몰랐다 일본서 고독사 증가",-1,negative
20250831,중도일보,"참빛충북도시가스㈜, 충주 저소득 가정에 연료비 지원",4,positive
20250831,중도일보,"동두천시, 고독사 예방 복지 사각지대 발굴 현장 홍보 활동",2,positive
20250831,대구신문,"고령군, 희망나눔위원회 회의 가져",3,positive
20250831,경인일보,지자체 적극행정 소비쿠폰 신청률 향상 도움,0,neutral
20250831,세계일보,남일 같지 않네 일본 고독사 1년새 12% 증가,-2,negative
20250831,동양일보,"충주의료원, 독거노인 건강한 삶을 위해 후원금 기탁",4,positive
20250831,남도일보,'너라는 세계'를 향한 초대 포용디자인의 미래를 그리다,0,neutral
20250831,충청타임즈,"청주시 옥산면 협의체, 독거노인 치매예방 키트 지원사업 추진",1,positive
20250831,인천일보,"경기도, 민생쿠폰 '찾아가는 신청' 2.7만건 실적",-2,negative
20250831,문화일보,"우리나라의 미래? 日, 올해 상반기 고독사 1만명 넘어",-2,negative
20250831,아주경제,일본 올해 상반기에만 고독사 1만1669명 전년比 12%↑,0,neutral
20250831,대구신문,"영천시 고경면, 복지인적안전망 교육 및 캠페인 개최",6,positive
20250831,중부일보,"주택관리공단 용인구갈8단지, 취약계층 위한 '찾아가는 무한돌봄센터 운영' 행사",1,positive
20250831,충청타임즈,충주시 곳곳 지역사회 위한 나눔 이어져,4,positive
20250831,대전일보,"서산시, 맞춤형 보건 복지서비스 심화 컨설팅 추진",3,positive
20250831,경기일보,"평택 동삭동 자원봉사센터, 사랑의 김치 생활용품 나눔",2,positive
20250831,중부매일,"천안시 불당1동 새마을부녀회, 정성 담은 '과일청' 나눔",4,positive
20250831,남도일보,"강진군, 일산화탄소 경보차단기 설치 수요조사",2,positive
20250831,한겨레,일본 상반기 고독사 4만 명...8일 뒤 발견도 1만1600명,-2,negative
20250831,서울경제,"""창문에 파리 떼 가득하더니"" 상반기에만 1만1000명 고독사한 일본",-4,negative
20250831,쿠키뉴스,선샤인밀양테마파크 릴레이 페이백 행사 전개,2,positive
20250831,아시아경제,하루에 226명 혼자 죽는다 '80%가 남성' 고립사 쓰나미 덮친 日,-1,negative
20250831,국민일보,경기도 ‘찾아가는 소비쿠폰 신청’ 2만7098건 지원,-3,negative
20250831,국민일보,“누구도 몰랐던 죽음” 고령 사회 일본서 고립사 급증,-1,negative
20250831,전남일보,"광주 광산구, 폭염 속 기후 위기 취약계층 보호 나서",2,positive
20250831,YTN,일본 올해 상반기 고독사 만천여 명...12% 증가,-2,negative
20250831,디지털타임스,일본 올 상반기만 고독사 1만1000여명 12% 증가,-2,negative
20250831,전남일보,일본 상반기 '고립사' 1만1천여 명 작년보다 12% 증가,-2,negative
20250831,프레시안,"경기도, 민생회복 소비쿠폰 '찾아가는 신청' 2만 7098건 지원",-5,negative
20250831,대구일보,"일본, 올해 상반기 고독사 사례 1만1천여 건 전년 대비 12%↑",-2,negative
20250831,스포츠서울,"경기도, 민생회복 소비쿠폰 ‘찾아가는 신청’... 2만7천 건 지원",0,neutral
20250831,경기일보,경기도 ‘찾아가는 민생회복 소비쿠폰 신청’ 2만7천여건 지원,-1,negative
20250831,헤럴드경제,가장 돈 많은 세대인데 노후 불안 해결 방법은? [시니어 금융 빅뱅],4,positive
20250831,뉴스핌,"경기도, 민생회복 소비쿠폰 '찾아가는 신청' 운영...2만 7098건 지원",-2,negative
20250830,중앙일보,"""김미영 팀장은 이제 구세대"" 의심조차 못 한 그놈 목소리",-3,negative
20250830,전북도민일보,임실 강진면 지역사회보장협의체 정기회의 개최,0,neutral
20250830,노컷뉴스,"""노인의 삶을 돌보고 임종도 지켜요 단순한 로봇일까요""",3,positive
20250830,동아일보,자필 작성은O 혼자 휴대폰 녹화는X 유언장의 기술[브레인 아카데미 플러스],2,positive
20250830,브릿지경제,"[2026 예산] 복지부, 올해보다 10% 증가한 138조 편성 사회복지 지원 강화",1,positive
20250830,브릿지경제,"천수연 4년간, 밀양 내일동 이웃에 따뜻한 쌀 나눔 약 1000포의 쌀 기탁",-1,negative
20250830,기호일보,"성남교육지원청, 국제교류 6지구(성남외고) 컨퍼런스 개최",1,positive
20250829,새전북신문,"강진면 지역사회보장협의체, 정기 회의 개최",-1,negative
20250829,중도일보,"예산 삽교읍 노인회, 사랑의 성금 5백만원 기탁",3,positive
20250829,인천일보,"용인소방서 구조대, 처인구 아파트 화재 현장서 80대 남성 극적 구조",-4,negative
20250829,무등일보,같이의 가치' 강조한 '포용디자인' 세계에 빠지다,1,positive
20250829,전라일보,전북농협 농협전주시지부 ‘전주함께미(米)소(笑)’ 동참,-2,negative
20250829,경향신문,내년 지역 필수 공공의료 중심으로 보건 예산 대거 투입  ‘응급실 뺑뺑이’ 사라질까[2026 예산안],0,neutral
20250829,한국일보,기부 후원 헌혈 봉사활동 구석구석 찾아 따뜻한 손길,-5,negative
20250829,뉴스핌,"동두천시, '고독사 예방 복지 사각지대 발굴' 현장 홍보 활동 전개",4,positive
20250829,파이낸셜뉴스,"[2026년 예산안] '기본사회' 할일 많은 복지부, 예산 138조원 10% 늘어",5,positive
20250829,헤럴드경제,"동작구, 고립위험가구 대상 ‘스마트 응급살핌’ 서비스 [지금 구청은]",1,positive
20250829,노컷뉴스,내년 복지부 예산 137조 돌파 올해 보다 9.7% 증가,3,positive
20250829,데일리안,내년 복지부 예산 137조6480억원 저출산 돌봄 의료 전방위 지원,2,positive
20250829,서울신문,"7세까지 주던 아동수당, 내년 8세까지 지급 기초연금액 6850원 인상",2,positive
20250829,뉴스핌,[2026 예산안] 李정부 이색 체감사업 맨홀 추락 페달 오작동 막는다,2,positive
20250829,YTN,"""'아임 히어로 2' 발매 기념"" 임영웅 팬덤이 또...",0,neutral
20250829,전자신문,고령화의 해답은 지역에 있다,-1,negative
20250829,충청일보,"예산군 대한노인회 삽교읍분회, 연합모금 사업비 500만원 기탁",-1,negative
20250829,서울신문,"서울 중구의회 복지건설위원회, 발로뛰는 현장 행보",-2,negative
